District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Sangareddy,Manoor,17-Jun-21,0.5,23.3,32.2,63.9,96.9,0.0,13.7
Sangareddy,Manoor,18-Jun-21,0.0,23.9,32.2,63.1,90.3,2.0,15.6
Sangareddy,Manoor,19-Jun-21,0.0,23.0,31.6,66.7,93.5,0.0,15.3
Sangareddy,Manoor,20-Jun-21,1.4,23.3,31.1,63.1,96.9,1.5,14.8
Sangareddy,Manoor,21-Jun-21,0.0,22.7,34.7,46.9,84.1,0.0,19.5
Sangareddy,Manoor,22-Jun-21,1.7,24.4,34.2,49.0,83.7,0.0,15.1
Sangareddy,Manoor,23-Jun-21,0.0,25.9,34.1,47.1,77.7,0.0,17.1
Sangareddy,Manoor,24-Jun-21,2.8,24.2,33.7,50.9,99.9,0.0,20.0
Sangareddy,Manoor,25-Jun-21,1.4,23.2,28.1,72.4,99.0,0.0,19.6
Sangareddy,Manoor,26-Jun-21,0.0,23.6,32.0,65.3,100.0,0.0,19.1
Sangareddy,Manoor,27-Jun-21,42.1,23.2,30.7,63.7,99.9,0.0,15.8
Sangareddy,Manoor,28-Jun-21,5.8,22.5,30.2,83.7,100.0,0.0,15.2
Sangareddy,Manoor,29-Jun-21,0.0,23.2,30.3,70.9,99.9,0.0,9.0
Sangareddy,Manoor,30-Jun-21,0.0,24.8,34.2,56.4,90.8,0.0,12.5
Sangareddy,Mogdampalle,01-Jun-21,47.5,22.3,36.9,42.3,100.0,0.0,8.7
Sangareddy,Mogdampalle,02-Jun-21,0.0,22.7,33.9,52.5,94.8,0.0,5.7
Sangareddy,Mogdampalle,03-Jun-21,49.3,21.1,35.2,48.0,100.0,0.0,11.2
Sangareddy,Mogdampalle,04-Jun-21,0.0,22.4,33.2,49.5,100.0,0.0,9.1
Sangareddy,Mogdampalle,05-Jun-21,3.0,21.1,31.8,58.8,100.0,0.0,9.4
Sangareddy,Mogdampalle,06-Jun-21,0.0,22.1,32.8,55.6,97.9,0.0,9.6
Sangareddy,Mogdampalle,07-Jun-21,0.0,23.2,33.0,52.0,93.5,0.0,8.1
Sangareddy,Mogdampalle,08-Jun-21,0.0,23.4,32.8,49.7,83.6,0.0,7.4
Sangareddy,Mogdampalle,09-Jun-21,0.0,23.8,33.3,44.8,86.8,1.2,9.6
Sangareddy,Mogdampalle,10-Jun-21,0.0,21.8,31.0,62.5,92.6,0.0,6.1
Sangareddy,Mogdampalle,11-Jun-21,11.3,21.6,30.3,62.2,100.0,0.0,11.3
Sangareddy,Mogdampalle,12-Jun-21,8.3,21.9,29.8,61.3,99.5,0.0,10.0
Sangareddy,Mogdampalle,13-Jun-21,0.0,21.7,32.7,55.9,98.4,0.2,8.1
Sangareddy,Mogdampalle,14-Jun-21,1.0,20.9,31.4,65.4,96.9,0.1,7.3
Sangareddy,Mogdampalle,15-Jun-21,0.8,22.1,31.7,64.0,96.0,0.0,12.7
Sangareddy,Mogdampalle,16-Jun-21,23.8,22.0,32.6,59.3,98.9,0.1,10.2
Sangareddy,Mogdampalle,17-Jun-21,0.0,21.8,30.1,63.5,96.0,1.0,10.4
Sangareddy,Mogdampalle,18-Jun-21,6.0,22.7,31.1,59.3,95.4,1.6,8.3
Sangareddy,Mogdampalle,19-Jun-21,4.5,21.8,29.7,72.2,97.1,0.2,8.9
Sangareddy,Mogdampalle,20-Jun-21,0.0,21.6,29.8,63.5,96.4,2.1,10.1
Sangareddy,Mogdampalle,21-Jun-21,0.0,21.5,32.8,47.9,92.2,0.0,9.7
Sangareddy,Mogdampalle,22-Jun-21,0.0,22.9,32.6,53.1,87.8,0.1,8.0
Sangareddy,Mogdampalle,23-Jun-21,0.8,22.8,32.4,47.9,93.2,0.0,10.7
Sangareddy,Mogdampalle,24-Jun-21,0.0,22.9,32.1,55.7,90.5,0.0,7.2
Sangareddy,Mogdampalle,25-Jun-21,0.0,22.0,27.9,70.7,94.3,0.1,7.4
Sangareddy,Mogdampalle,26-Jun-21,0.0,22.8,28.9,65.6,88.8,0.1,9.1
Sangareddy,Mogdampalle,27-Jun-21,10.5,22.2,29.6,69.2,100.0,0.0,7.4
Sangareddy,Mogdampalle,28-Jun-21,14.5,21.7,25.5,91.6,100.0,0.0,6.3
Sangareddy,Mogdampalle,29-Jun-21,0.0,22.4,30.9,68.0,100.0,0.0,5.3
Sangareddy,Mogdampalle,30-Jun-21,0.0,23.4,33.7,51.4,92.4,0.0,5.0
Sangareddy,Munipalli,01-Jun-21,4.5,22.8,35.8,35.9,100.0,0.0,5.9
Sangareddy,Munipalli,02-Jun-21,11.3,22.5,34.0,45.3,100.0,0.0,3.3
Sangareddy,Munipalli,03-Jun-21,30.3,21.3,33.0,46.3,100.0,0.0,3.7
Sangareddy,Munipalli,04-Jun-21,0.0,22.4,32.4,48.8,100.0,0.0,3.5
Sangareddy,Munipalli,05-Jun-21,0.0,22.0,32.5,51.5,100.0,0.0,6.1
Sangareddy,Munipalli,06-Jun-21,0.0,23.1,33.3,44.9,97.4,0.0,3.9
Sangareddy,Munipalli,07-Jun-21,4.8,23.7,33.0,45.9,100.0,0.0,4.0
Sangareddy,Munipalli,08-Jun-21,0.0,24.5,32.8,45.4,100.0,0.0,2.5
Sangareddy,Munipalli,09-Jun-21,0.3,23.7,33.0,41.5,91.5,0.0,3.1
Sangareddy,Munipalli,10-Jun-21,31.7,22.0,29.6,61.1,100.0,0.0,6.3
Sangareddy,Munipalli,11-Jun-21,43.5,20.8,30.4,60.1,100.0,0.0,7.3
Sangareddy,Munipalli,12-Jun-21,1.8,22.1,29.2,61.2,100.0,0.0,3.2
Sangareddy,Munipalli,13-Jun-21,7.4,22.2,32.4,54.5,100.0,0.0,3.7
Sangareddy,Munipalli,14-Jun-21,6.6,20.6,32.0,56.3,100.0,0.0,3.0
Sangareddy,Munipalli,15-Jun-21,4.2,20.3,30.9,61.8,100.0,0.0,5.5
Sangareddy,Munipalli,16-Jun-21,5.1,22.2,31.6,57.7,100.0,0.0,7.4
Sangareddy,Munipalli,17-Jun-21,0.4,21.4,30.4,62.6,100.0,0.0,6.2
Sangareddy,Munipalli,18-Jun-21,0.0,23.4,31.0,57.1,100.0,0.0,4.6
Sangareddy,Munipalli,19-Jun-21,6.2,22.2,29.3,66.0,100.0,0.0,5.3
Sangareddy,Munipalli,20-Jun-21,0.0,21.9,30.5,58.3,100.0,0.0,6.4
Sangareddy,Munipalli,21-Jun-21,0.0,22.2,32.8,44.7,96.7,0.0,4.7
Sangareddy,Munipalli,22-Jun-21,0.0,23.7,33.0,47.1,85.5,0.0,4.2
Sangareddy,Munipalli,23-Jun-21,0.2,24.1,32.7,45.3,90.2,0.0,4.4
Sangareddy,Munipalli,24-Jun-21,1.8,22.4,32.3,48.5,100.0,0.0,3.6
Sangareddy,Munipalli,25-Jun-21,1.5,22.4,27.0,69.4,85.8,0.0,4.6
Sangareddy,Munipalli,26-Jun-21,0.0,22.6,29.9,60.0,100.0,0.0,5.5
Sangareddy,Munipalli,27-Jun-21,25.6,22.4,29.9,64.2,100.0,0.0,5.3
Sangareddy,Munipalli,28-Jun-21,11.1,21.5,26.7,63.5,93.6,0.0,3.5
Sangareddy,Munipalli,29-Jun-21,0.0,22.3,29.8,64.8,93.2,0.0,6.4
Sangareddy,Munipalli,30-Jun-21,0.0,24.2,32.9,50.4,100.0,0.0,6.4
Sangareddy,Nagalgidda,01-Jun-21,0.0,23.6,35.1,40.6,83.5,0.0,15.9
Sangareddy,Nagalgidda,02-Jun-21,31.8,22.4,37.4,40.3,94.2,0.0,12.2
Sangareddy,Nagalgidda,03-Jun-21,6.3,22.3,34.4,49.4,94.1,0.0,5.5
Sangareddy,Nagalgidda,04-Jun-21,0.0,23.5,32.1,52.5,96.9,0.0,7.5
Sangareddy,Nagalgidda,05-Jun-21,31.5,21.6,32.2,49.3,99.9,0.0,9.0
Sangareddy,Nagalgidda,06-Jun-21,0.0,23.7,35.9,49.5,93.0,0.0,6.2
Sangareddy,Nagalgidda,07-Jun-21,0.0,24.5,34.5,46.0,84.9,0.0,7.1
Sangareddy,Nagalgidda,08-Jun-21,0.5,24.6,33.3,47.4,87.0,0.1,11.6
Sangareddy,Nagalgidda,09-Jun-21,0.0,24.1,36.3,42.1,87.4,0.5,11.9
Sangareddy,Nagalgidda,10-Jun-21,3.0,22.8,32.3,56.5,96.9,0.0,12.9
Sangareddy,Nagalgidda,11-Jun-21,81.0,21.1,31.7,56.8,99.9,0.0,19.3
Sangareddy,Nagalgidda,12-Jun-21,1.0,22.5,30.3,62.8,90.3,0.0,9.5
Sangareddy,Nagalgidda,13-Jun-21,42.3,22.0,31.8,56.9,91.0,0.9,11.1
Sangareddy,Nagalgidda,14-Jun-21,10.3,21.4,32.9,57.1,99.4,0.0,13.6
Sangareddy,Nagalgidda,15-Jun-21,0.0,22.2,32.6,62.2,99.9,0.0,13.5
Sangareddy,Nagalgidda,16-Jun-21,0.0,23.1,32.2,58.2,84.0,0.0,9.4
Sangareddy,Nagalgidda,17-Jun-21,0.5,22.4,32.2,57.6,87.9,0.4,12.7
Sangareddy,Nagalgidda,18-Jun-21,2.8,23.7,32.2,58.0,90.3,1.0,12.1
Sangareddy,Nagalgidda,19-Jun-21,2.8,23.0,31.0,60.5,87.5,0.7,13.4
Sangareddy,Nagalgidda,20-Jun-21,0.0,22.7,31.4,54.0,91.4,0.8,12.1
Sangareddy,Nagalgidda,21-Jun-21,0.0,22.7,34.7,41.7,84.1,0.0,15.2
Sangareddy,Nagalgidda,22-Jun-21,0.0,24.2,34.2,46.5,75.7,0.0,8.3
Sangareddy,Nagalgidda,23-Jun-21,0.0,25.4,33.3,46.3,72.2,0.0,9.1
Sangareddy,Nagalgidda,24-Jun-21,3.0,22.4,33.7,48.3,89.0,0.0,10.0
Sangareddy,Nagalgidda,25-Jun-21,2.0,23.1,29.6,58.6,98.2,0.0,13.6
Sangareddy,Nagalgidda,26-Jun-21,0.0,23.6,32.7,56.4,83.1,1.4,14.2
Sangareddy,Nagalgidda,27-Jun-21,1.5,23.2,31.6,54.6,88.6,0.0,9.1
Sangareddy,Nagalgidda,28-Jun-21,4.5,22.0,29.0,73.3,99.9,0.0,12.5
Sangareddy,Nagalgidda,29-Jun-21,0.0,23.2,31.3,59.9,98.9,0.0,6.5
Sangareddy,Nagalgidda,30-Jun-21,0.0,24.8,33.5,50.5,85.8,0.0,6.5
Sangareddy,Narayankhed,01-Jun-21,2.0,23.6,35.5,47.5,92.6,0.0,9.7
Sangareddy,Narayankhed,02-Jun-21,40.7,22.1,37.7,44.0,99.9,0.0,9.4
Sangareddy,Narayankhed,03-Jun-21,9.0,22.6,34.4,55.2,97.3,0.0,9.6
Sangareddy,Narayankhed,04-Jun-21,0.0,23.3,32.5,58.0,96.9,0.0,7.5
Sangareddy,Narayankhed,05-Jun-21,71.4,23.1,33.1,51.0,99.9,0.0,9.0
Sangareddy,Narayankhed,06-Jun-21,11.0,23.8,34.5,54.4,96.9,0.0,5.8
Sangareddy,Narayankhed,07-Jun-21,0.0,24.5,34.2,55.5,90.9,0.0,14.1
Sangareddy,Narayankhed,08-Jun-21,0.0,24.6,32.9,55.4,90.8,0.0,9.3
Sangareddy,Narayankhed,09-Jun-21,0.0,24.9,36.3,43.9,89.6,0.9,8.8
Sangareddy,Narayankhed,10-Jun-21,2.0,23.5,32.2,70.5,96.9,0.0,9.9
Sangareddy,Narayankhed,11-Jun-21,111.2,21.8,30.5,63.1,100.0,0.0,13.4
Sangareddy,Narayankhed,12-Jun-21,6.0,22.8,30.6,71.0,90.8,0.0,9.8
Sangareddy,Narayankhed,13-Jun-21,63.1,23.1,31.1,66.0,99.0,2.6,11.2
Sangareddy,Narayankhed,14-Jun-21,23.7,21.7,32.9,63.5,99.0,0.0,11.9
Sangareddy,Narayankhed,15-Jun-21,1.4,22.3,32.6,70.9,100.0,0.0,9.6
Sangareddy,Narayankhed,16-Jun-21,0.0,23.1,32.2,64.9,99.4,0.0,7.7
Sangareddy,Narayankhed,17-Jun-21,0.5,23.3,32.2,63.9,96.5,0.8,11.6
Sangareddy,Narayankhed,18-Jun-21,1.0,23.9,32.2,63.1,90.3,0.0,8.5
Sangareddy,Narayankhed,19-Jun-21,1.5,23.0,31.6,66.0,93.5,1.4,11.4
Sangareddy,Narayankhed,20-Jun-21,0.0,23.3,31.1,58.8,94.4,0.0,9.3
Sangareddy,Narayankhed,21-Jun-21,0.0,22.7,34.7,47.0,84.1,0.0,10.9
Sangareddy,Narayankhed,22-Jun-21,0.0,24.4,34.6,55.1,85.3,0.0,9.6
Sangareddy,Narayankhed,23-Jun-21,0.0,25.9,34.1,52.2,78.4,0.0,10.0
Sangareddy,Narayankhed,24-Jun-21,6.6,24.2,33.7,55.1,99.0,0.0,9.6
Sangareddy,Narayankhed,25-Jun-21,1.7,23.2,28.1,70.4,97.3,0.0,7.6
Sangareddy,Narayankhed,26-Jun-21,0.0,23.6,32.5,65.1,100.0,2.8,9.3
Sangareddy,Narayankhed,27-Jun-21,2.1,23.2,30.7,65.0,99.6,0.0,11.3
Sangareddy,Narayankhed,28-Jun-21,5.1,22.5,30.2,77.0,100.0,0.0,9.7
Sangareddy,Narayankhed,29-Jun-21,0.0,23.2,30.3,70.9,98.9,0.0,4.0
Sangareddy,Narayankhed,30-Jun-21,0.0,24.8,33.5,56.3,90.8,0.0,6.9
Sangareddy,Naykal,01-Jun-21,0.0,23.3,37.0,47.3,90.2,0.0,13.3
Sangareddy,Naykal,02-Jun-21,0.3,22.9,35.3,43.6,99.0,0.0,19.6
Sangareddy,Naykal,03-Jun-21,28.5,21.6,34.2,47.3,99.9,0.4,13.8
Sangareddy,Naykal,04-Jun-21,0.0,23.3,31.7,52.6,99.9,0.0,12.7
Sangareddy,Naykal,05-Jun-21,0.0,22.2,32.4,51.3,96.9,0.0,13.2
Sangareddy,Naykal,06-Jun-21,0.0,23.5,34.6,52.7,91.6,0.0,15.1
Sangareddy,Naykal,07-Jun-21,0.0,24.3,34.1,47.3,90.2,1.2,9.1
Sangareddy,Naykal,08-Jun-21,0.8,24.8,33.2,50.2,90.4,0.0,12.9
Sangareddy,Naykal,09-Jun-21,0.0,24.8,33.4,42.8,73.3,4.2,14.1
Sangareddy,Naykal,10-Jun-21,5.2,22.2,29.2,65.4,99.9,0.9,11.9
Sangareddy,Naykal,11-Jun-21,29.7,21.1,32.3,62.8,99.9,1.0,13.3
Sangareddy,Naykal,12-Jun-21,0.0,22.3,30.6,63.0,99.0,3.7,12.1
Sangareddy,Naykal,13-Jun-21,6.5,22.5,32.9,73.8,99.9,0.1,21.8
Sangareddy,Naykal,14-Jun-21,40.6,20.5,32.8,54.5,99.9,0.4,15.1
Sangareddy,Naykal,15-Jun-21,2.2,22.7,32.3,60.7,99.9,3.8,18.5
Sangareddy,Naykal,16-Jun-21,0.0,22.6,32.9,57.3,97.6,4.2,17.2
Sangareddy,Naykal,17-Jun-21,0.0,22.8,29.9,61.6,99.9,6.0,15.5
Sangareddy,Naykal,18-Jun-21,0.0,23.4,32.8,65.0,96.9,6.0,16.4
Sangareddy,Naykal,19-Jun-21,0.0,22.3,30.1,69.6,96.9,4.7,16.1
Sangareddy,Naykal,20-Jun-21,8.2,22.2,32.3,57.3,99.9,4.2,17.0
Sangareddy,Naykal,21-Jun-21,0.0,22.1,33.7,52.3,87.2,2.1,13.7
Sangareddy,Naykal,22-Jun-21,0.0,23.6,32.8,57.1,83.4,0.7,9.8
Sangareddy,Naykal,23-Jun-21,0.0,25.3,32.7,54.8,83.2,0.9,11.5
Sangareddy,Naykal,24-Jun-21,1.2,22.6,32.9,58.4,98.9,0.0,7.5
Sangareddy,Naykal,25-Jun-21,0.4,22.8,29.9,64.1,99.9,1.1,11.9
Sangareddy,Naykal,26-Jun-21,0.0,23.4,30.4,71.7,85.5,1.2,9.8
Sangareddy,Naykal,27-Jun-21,3.9,22.8,30.6,64.0,99.9,1.0,11.2
Sangareddy,Naykal,28-Jun-21,5.3,21.7,27.3,82.5,99.9,0.0,12.4
Sangareddy,Naykal,29-Jun-21,0.0,23.2,32.7,72.9,99.9,0.0,7.8
Sangareddy,Naykal,30-Jun-21,0.0,24.2,34.7,50.7,98.1,0.0,11.6
Sangareddy,Patancheruvu,01-Jun-21,17.7,22.5,35.5,41.5,100.0,0.0,15.2
Sangareddy,Patancheruvu,02-Jun-21,0.0,23.6,36.1,41.0,94.8,0.0,12.1
Sangareddy,Patancheruvu,03-Jun-21,23.4,22.4,34.3,43.3,100.0,0.0,7.7
Sangareddy,Patancheruvu,04-Jun-21,0.0,23.2,32.9,54.6,100.0,0.0,7.1
Sangareddy,Patancheruvu,05-Jun-21,17.6,21.6,32.8,50.8,100.0,0.0,6.8
Sangareddy,Patancheruvu,06-Jun-21,3.6,22.6,33.4,42.7,100.0,0.0,2.9
Sangareddy,Patancheruvu,07-Jun-21,0.0,24.7,34.7,45.2,90.3,0.0,1.9
Sangareddy,Patancheruvu,08-Jun-21,0.0,24.2,34.6,44.8,92.5,0.0,4.4
Sangareddy,Patancheruvu,09-Jun-21,0.0,25.2,34.9,38.8,81.0,0.0,4.7
Sangareddy,Patancheruvu,10-Jun-21,5.7,22.6,31.5,60.7,100.0,0.0,8.5
Sangareddy,Patancheruvu,11-Jun-21,31.3,21.7,31.9,58.2,100.0,0.0,5.7
Sangareddy,Patancheruvu,12-Jun-21,0.2,22.9,29.6,61.4,91.7,0.0,6.3
Sangareddy,Patancheruvu,13-Jun-21,0.9,22.6,32.5,57.0,100.0,0.0,2.9
Sangareddy,Patancheruvu,14-Jun-21,23.2,21.2,33.1,49.0,100.0,0.0,5.8
Sangareddy,Patancheruvu,15-Jun-21,0.0,22.3,32.2,61.7,100.0,0.0,15.5
Sangareddy,Patancheruvu,16-Jun-21,14.7,22.9,32.8,52.5,100.0,0.0,2.4
Sangareddy,Patancheruvu,17-Jun-21,0.0,23.2,30.6,60.4,91.2,0.0,9.3
Sangareddy,Patancheruvu,18-Jun-21,0.0,24.2,32.4,47.8,88.5,0.0,6.3
Sangareddy,Patancheruvu,19-Jun-21,5.7,22.9,30.8,60.2,100.0,0.0,7.7
Sangareddy,Patancheruvu,20-Jun-21,0.0,23.0,31.1,54.6,91.3,0.0,1.9
Sangareddy,Patancheruvu,21-Jun-21,0.0,22.8,33.6,41.3,87.7,0.0,3.0
Sangareddy,Patancheruvu,22-Jun-21,0.0,24.3,34.4,40.7,84.5,0.0,4.6
Sangareddy,Patancheruvu,23-Jun-21,0.6,24.1,32.9,45.5,88.5,0.0,5.5
Sangareddy,Patancheruvu,24-Jun-21,0.0,23.6,32.3,50.2,91.6,0.0,11.1
Sangareddy,Patancheruvu,25-Jun-21,0.0,22.4,28.2,63.2,95.4,0.0,15.3
Sangareddy,Patancheruvu,26-Jun-21,0.0,23.2,30.5,55.8,92.1,0.0,16.1
Sangareddy,Patancheruvu,27-Jun-21,2.0,22.9,32.7,54.9,100.0,0.0,13.7
Sangareddy,Patancheruvu,28-Jun-21,17.6,22.0,27.9,73.0,100.0,0.0,13.3
Sangareddy,Patancheruvu,29-Jun-21,8.0,22.4,31.9,65.4,100.0,0.0,8.0
Sangareddy,Patancheruvu,30-Jun-21,0.0,25.1,33.3,51.8,91.1,0.0,7.7
Sangareddy,Pulkal,01-Jun-21,1.8,23.9,37.3,32.2,92.5,0.0,10.4
Sangareddy,Pulkal,02-Jun-21,0.0,23.6,36.3,37.8,90.9,0.0,7.7
Sangareddy,Pulkal,03-Jun-21,18.0,22.4,35.8,34.5,97.1,0.0,9.1
Sangareddy,Pulkal,04-Jun-21,0.3,23.0,32.9,50.3,97.0,0.0,4.3
Sangareddy,Pulkal,05-Jun-21,4.0,23.4,33.6,48.6,93.2,0.0,7.0
Sangareddy,Pulkal,06-Jun-21,0.4,23.9,34.0,42.3,90.2,0.0,3.2
Sangareddy,Pulkal,07-Jun-21,1.6,24.4,34.0,47.4,89.6,0.0,6.7
Sangareddy,Pulkal,08-Jun-21,0.2,24.5,34.8,44.9,88.1,0.0,9.0
Sangareddy,Pulkal,09-Jun-21,1.3,23.8,35.8,36.7,88.2,0.0,12.1
Sangareddy,Pulkal,10-Jun-21,1.6,22.9,29.9,64.0,93.7,0.4,10.2
Sangareddy,Pulkal,11-Jun-21,86.9,21.5,32.7,50.9,98.5,0.0,12.3
Sangareddy,Pulkal,12-Jun-21,0.0,23.0,30.4,63.2,88.8,0.0,11.0
Sangareddy,Pulkal,13-Jun-21,21.3,23.2,31.5,56.7,96.5,0.0,11.3
Sangareddy,Pulkal,14-Jun-21,14.6,21.4,34.0,49.1,96.8,0.0,9.5
Sangareddy,Pulkal,15-Jun-21,12.3,22.1,31.9,65.6,95.6,0.5,12.6
Sangareddy,Pulkal,16-Jun-21,0.0,23.2,32.1,54.8,91.3,0.7,15.2
Sangareddy,Pulkal,17-Jun-21,0.2,23.2,31.8,57.1,90.5,0.8,15.5
Sangareddy,Pulkal,18-Jun-21,0.0,24.1,32.4,48.5,88.0,0.0,10.5
Sangareddy,Pulkal,19-Jun-21,12.6,22.7,30.8,61.1,95.4,1.3,15.0
Sangareddy,Pulkal,20-Jun-21,1.6,22.8,31.0,56.2,92.3,0.6,15.0
Sangareddy,Pulkal,21-Jun-21,0.0,22.9,33.1,44.0,86.2,0.0,11.4
Sangareddy,Pulkal,22-Jun-21,2.0,24.8,33.1,45.6,85.9,0.0,10.2
Sangareddy,Pulkal,23-Jun-21,0.8,23.6,34.2,42.1,84.9,0.0,12.9
Sangareddy,Pulkal,24-Jun-21,3.8,22.8,32.7,49.3,94.4,0.0,8.9
Sangareddy,Pulkal,25-Jun-21,0.5,23.2,29.0,65.3,91.3,0.0,9.7
Sangareddy,Pulkal,26-Jun-21,0.0,23.9,31.8,55.1,84.0,0.3,13.0
Sangareddy,Pulkal,27-Jun-21,7.7,23.1,32.0,49.8,95.3,0.0,11.8
Sangareddy,Pulkal,28-Jun-21,8.2,21.6,28.3,74.5,96.7,0.0,5.9
Sangareddy,Pulkal,29-Jun-21,0.0,23.2,32.7,54.4,96.3,0.0,3.6
Sangareddy,Pulkal,30-Jun-21,4.9,24.6,35.8,45.0,92.9,0.0,5.6
Sangareddy,Raikode,01-Jun-21,0.8,23.4,36.9,37.2,87.6,0.0,14.6
Sangareddy,Raikode,02-Jun-21,10.2,22.4,36.5,38.9,96.9,0.0,29.2
Sangareddy,Raikode,03-Jun-21,42.3,21.6,34.7,41.3,98.3,0.0,14.9
Sangareddy,Raikode,04-Jun-21,0.0,23.3,32.4,54.4,97.4,0.0,14.8
Sangareddy,Raikode,05-Jun-21,0.0,22.7,32.7,46.3,91.9,0.0,10.6
Sangareddy,Raikode,06-Jun-21,1.9,23.6,33.4,43.0,90.2,0.0,14.6
Sangareddy,Raikode,07-Jun-21,0.0,24.7,34.0,44.1,83.7,0.0,8.6
Sangareddy,Raikode,08-Jun-21,0.0,25.0,34.2,43.0,83.5,0.0,15.3
Sangareddy,Raikode,09-Jun-21,0.0,25.4,34.4,39.1,77.8,6.4,15.1
Sangareddy,Raikode,10-Jun-21,24.8,22.7,30.1,62.1,96.4,0.0,12.5
Sangareddy,Raikode,11-Jun-21,53.7,20.9,31.6,51.9,99.7,0.0,16.4
Sangareddy,Raikode,12-Jun-21,2.6,22.5,29.7,64.9,87.7,4.3,14.5
Sangareddy,Raikode,13-Jun-21,16.0,22.0,33.0,52.4,98.7,0.0,31.0
Sangareddy,Raikode,14-Jun-21,22.5,20.9,32.7,56.3,99.2,0.0,17.2
Sangareddy,Raikode,15-Jun-21,2.9,22.2,31.8,61.1,99.2,3.3,22.5
Sangareddy,Raikode,16-Jun-21,0.0,22.9,32.4,54.4,91.9,4.1,16.7
Sangareddy,Raikode,17-Jun-21,0.0,22.5,30.9,59.7,93.8,6.1,15.4
Sangareddy,Raikode,18-Jun-21,0.0,23.7,32.6,52.0,87.6,6.8,18.5
Sangareddy,Raikode,19-Jun-21,0.9,22.8,30.8,58.3,91.5,3.4,17.8
Sangareddy,Raikode,20-Jun-21,4.0,22.3,32.1,52.5,91.6,3.0,19.6
Sangareddy,Raikode,21-Jun-21,0.0,22.5,33.1,42.7,86.0,2.6,15.0
Sangareddy,Raikode,22-Jun-21,0.8,23.9,33.3,45.2,87.2,0.0,9.2
Sangareddy,Raikode,23-Jun-21,0.0,25.2,32.5,45.4,74.7,1.7,12.8
Sangareddy,Raikode,24-Jun-21,16.8,22.4,32.6,48.7,96.9,0.1,4.2
Sangareddy,Raikode,25-Jun-21,0.3,22.9,27.9,66.3,95.5,0.0,14.2
Sangareddy,Raikode,26-Jun-21,0.0,23.2,29.7,61.1,85.9,0.0,11.3
Sangareddy,Raikode,27-Jun-21,12.9,22.9,30.4,62.6,97.8,0.0,13.2
Sangareddy,Raikode,28-Jun-21,8.2,21.7,27.7,78.3,99.2,0.0,11.9
Sangareddy,Raikode,29-Jun-21,0.0,23.3,32.0,59.2,95.1,0.0,6.6
Sangareddy,Raikode,30-Jun-21,0.0,24.5,34.1,48.0,87.6,0.0,13.5
Sangareddy,Ramachandrapuram,01-Jun-21,2.7,23.7,35.5,49.7,94.1,0.0,9.9
Sangareddy,Ramachandrapuram,02-Jun-21,0.0,25.0,35.4,44.5,85.4,0.0,10.0
Sangareddy,Ramachandrapuram,03-Jun-21,34.7,22.7,34.2,51.2,97.3,0.0,11.0
Sangareddy,Ramachandrapuram,04-Jun-21,0.0,23.5,31.0,58.6,95.2,0.0,3.8
Sangareddy,Ramachandrapuram,05-Jun-21,4.0,23.8,32.9,59.2,94.1,0.0,7.9
Sangareddy,Ramachandrapuram,06-Jun-21,0.3,23.8,33.6,45.5,90.7,0.0,7.7
Sangareddy,Ramachandrapuram,07-Jun-21,0.0,24.8,33.7,45.9,86.4,0.0,7.7
Sangareddy,Ramachandrapuram,08-Jun-21,0.0,24.5,32.9,48.6,81.1,0.0,8.2
Sangareddy,Ramachandrapuram,09-Jun-21,0.0,25.6,33.4,43.7,77.3,0.0,10.5
Sangareddy,Ramachandrapuram,10-Jun-21,0.8,23.4,30.2,65.1,88.9,0.0,11.1
Sangareddy,Ramachandrapuram,11-Jun-21,27.3,22.3,30.3,63.0,96.4,0.0,14.5
Sangareddy,Ramachandrapuram,12-Jun-21,0.0,23.5,29.1,64.5,85.9,0.3,13.2
Sangareddy,Ramachandrapuram,13-Jun-21,0.0,23.5,31.5,60.8,88.3,0.0,13.3
Sangareddy,Ramachandrapuram,14-Jun-21,24.5,21.8,33.0,54.0,96.4,0.0,10.7
Sangareddy,Ramachandrapuram,15-Jun-21,1.8,23.0,30.8,65.1,93.7,0.0,8.6
Sangareddy,Ramachandrapuram,16-Jun-21,10.7,23.5,32.6,55.6,95.7,0.0,6.8
Sangareddy,Ramachandrapuram,17-Jun-21,0.0,23.7,30.3,64.8,85.9,0.0,13.3
Sangareddy,Ramachandrapuram,18-Jun-21,0.0,24.6,32.3,51.9,84.0,0.0,14.0
Sangareddy,Ramachandrapuram,19-Jun-21,4.0,23.6,30.1,65.0,92.2,0.0,6.5
Sangareddy,Ramachandrapuram,20-Jun-21,0.2,23.1,31.4,59.3,91.7,0.1,11.8
Sangareddy,Ramachandrapuram,21-Jun-21,0.0,23.5,32.9,43.7,84.4,0.0,12.1
Sangareddy,Ramachandrapuram,22-Jun-21,0.0,24.2,32.8,48.0,84.4,0.0,10.4
Sangareddy,Ramachandrapuram,23-Jun-21,0.3,24.9,32.3,50.3,83.5,0.0,10.0
Sangareddy,Ramachandrapuram,24-Jun-21,0.0,23.8,31.0,57.3,88.8,0.0,8.6
Sangareddy,Ramachandrapuram,25-Jun-21,0.0,23.2,27.7,70.1,87.8,0.4,12.8
